id,name,dynasty,poem_count,cbdb_id,gis_x,gis_y,primary_addr,rel_師承,rel_詩社,rel_文風效法,rel_其他
584,和凝,唐,401,,,,,,,,
585,張說,唐,398,31407,112.38263,34.665276,洛陽,,,,
586,王維,唐,396,32174,108.906976,34.246423,長安,,,,
587,戎昱,唐,387,92463,107.86849213,34.361824036,扶風,,,,
588,李峤,唐,387,31575,114.376983,37.662655,贊皇,,,,
589,韋莊,唐,379,92161,111.627403,21.750427,杜陵,,,,
590,王昌龄,唐,378,92035,108.937189,34.317987,萬年,,,,
591,唐彦谦,唐,377,94412,112.5121,37.709,晉陽,,,,
592,雍陶,唐,367,94864,104.077995,30.650385,成都,,,,
593,杨巨源,唐,366,93139,110.33230591,34.835128784,河中府,,,,
594,李涉,唐,363,93028,112.38263,34.665276,洛陽,,,,
595,李频,唐,353,93080,119.219635,29.369589,壽昌,,,,
596,盧綸,唐,350,92328,110.551643,35.097809,蒲州,,,,
597,權德輿,唐,349,13624,112.38263,34.665276,河南府,,,,
598,陈陶,唐,347,93627,,,,,,,
599,李绅,唐,347,378544,,,,,,,
600,韓偓,唐,347,94717,108.937189,34.317987,萬年,,,,
601,韩翃,唐,346,94714,112.535469,33.001678,南陽,,,,
602,花蕊夫人徐氏,唐,345,,,,,,,,
603,杜荀鶴,唐,335,34916,108.906976,34.246423,長安,,,,
604,王勃,唐,334,30982,110.662392,35.576092,龍門,,,,
605,鄭谷,唐,333,93832,114.398954,27.791904,宜春,,,,
606,罗邺,唐,331,93746,120.618622,31.31271,吳縣,,,,
607,李山甫,唐,328,92864,,,,,,,
608,呂巖,唐,327,92511,110.33230591,34.835128784,河中府,,,,
609,薛逢,唐,320,95066,110.332306,34.835129,河東,,,,
610,马戴,唐,318,91973,,,,,,,
611,戴叔倫,唐,310,146237,119.57061768,31.74697876,金壇,,,,
612,徐鉉,唐,309,,,,,,,,
613,吳融,唐,306,93246,120.57826233,30.004514694,山陰,,,,
614,李颀,唐,291,93022,,,,,,,32174(贈詩)
615,李賀,唐,290,33485,111.886449,34.490072,福昌,,,,
616,李郢,唐,288,92990,108.90698242,34.246421814,長安,,,,
617,许棠,唐,283,92751,118.406586,30.68671,涇縣,,,,
618,趙嘏,唐,281,,,,,,,,
619,刘沧,唐,269,92634,103.853035,31.688932,汶山,,,,
620,朱庆余,唐,268,,,,,,,,
621,高適,唐,266,30851,116.258102,37.688007,蓨縣,,,,
622,刘得仁,唐,265,92673,,,,,,,
623,骆宾王,唐,263,31143,120.071625,29.300087,義烏,,,,
624,顧況,唐,263,94240,120.618622,31.31271,蘇州,,,,
625,李群玉,唐,262,93093,111.756988,29.640152,澧州,,,,
626,周昙,唐,261,93777,,,,,,,
627,徐凝,唐,256,94316,119.498856,29.544481,睦州,,,,
628,元结,唐,249,32889,108.937189,34.317987,萬年,,,,
629,刘兼,唐,245,,,,,,,,
630,段成式,唐,244,21751,112.38263,34.665276,洛陽,,,,
631,孙光宪,唐,238,,,,,,,,
632,郎士元,唐,235,93936,,,,,,,
633,牟融,唐,235,92762,,,,,,,
634,傅翕,唐,234,,,,,,,,
635,宋之問,唐,232,31560,110.865379,34.527512,弘農,,,,
636,儲光羲,唐,232,94771,116.82369995,35.556697845,兗州,,,,
637,刘商,唐,229,92676,117.187683,34.269634,彭城,,,,
638,陈子昂,唐,228,31322,105.276024,30.989159,射洪,,,,
639,吴筠,唐,226,93242,110.089363,34.56831,華陰,,,,
640,卢仝,唐,223,33847,112.38263,34.665276,洛陽,,,,
641,李嶠,唐,223,31575,114.376983,37.662655,贊皇,,,,
642,卢照邻,唐,222,33651,115.968147,39.487221,范陽,,,,
643,張九齡,唐,222,3130,108.906976,34.246423,長安,,,,32174(贈詩); 32174(贈詩); 32174(詩文序)
644,李建勋,唐,219,,,,,,,,
645,徐成,唐,218,,,,,,,,
646,王昌齡,唐,218,92035,108.937189,34.317987,萬年,,,,
647,令狐楚,唐,217,32980,108.9805,34.9129,華原,,,,
648,鮑溶,唐,212,94860,119.141106,33.502789,楚州,,,,
649,李頻,唐,211,93080,119.219635,29.369589,壽昌,,,,
650,黃滔,唐,209,11102,119.188638,26.098447,侯官,,,,
651,李嘉佑,唐,208,,,,,,,,
652,苏颋,唐,205,11605,108.105102,34.332054,武功,,,,
653,庞藴,唐,205,93805,112.597038,26.901617,衡陽,,,,
654,龐藴,唐,205,93805,112.597038,26.901617,衡陽,,,,
655,太宗皇帝,唐,202,,,,,,,,
656,李珣,唐,201,93014,105.0876,31.09462,梓州,,,,
657,唐彥謙,唐,200,94412,112.5121,37.709,晉陽,,,,
658,吕温,唐,199,92516,116.282559,35.956072,東平,,,,
659,崔道融,唐,198,94572,,,,,,,
660,王周,唐,195,,,,,,,,
661,周曇,唐,195,93777,,,,,,,
662,羊士谔,唐,193,92712,112.38263,34.665276,洛陽,,,,
663,周贺,唐,190,93785,112.38263,34.665276,洛陽,,,,
664,居遁,唐,190,93940,116.627449,27.559717,南城,,,,
665,李嘉祐,唐,189,93096,114.772179,37.752926,趙州,,,,
666,王涯,唐,187,92079,112.56482697,37.873748779,太原,,,,
667,冯延巳,唐,187,,,,,,,,
668,张蠙,唐,186,,,,,,,,
669,项斯,唐,185,36130,119.44429,32.20649,丹徒,,,,
670,崔涂,唐,184,94575,119.66493988,29.802457809,桐廬,,,,
671,王绩,唐,178,488703,,,,,,,
672,朱慶餘,唐,178,,,,,,,,
673,独孤及,唐,177,32917,112.38263,34.665276,洛陽,94651(-1),,,
674,陳陶,唐,177,93627,,,,,,,
675,馬戴,唐,174,91973,,,,,,,
676,曹邺,唐,173,94473,110.578322,24.955749,陽朔,,,,
677,无可,唐,173,92147,115.968147,39.487221,范陽,,,,
678,常建,唐,172,94489,108.90698242,34.246421814,長安,,,,
679,張喬,唐,171,93402,117.481834,30.654661,池州,,,,
680,韓翃,唐,169,94714,112.535469,33.001678,南陽,,,,
681,楊巨源,唐,169,93139,110.33230591,34.835128784,河中府,,,,
682,殷尧藩,唐,167,94324,120.753126,30.745343,嘉興,,,,
683,章孝标,唐,164,505007,,,,,,,
684,欧阳詹,唐,162,93730,118.589905,24.909641,晉江,,,,
685,刘言史,唐,160,92632,112.38263,34.665276,洛陽,,,,
686,周朴,唐,158,93771,120.099312,30.864964,湖州,,,,
687,羅鄴,唐,157,93746,120.618622,31.31271,吳縣,,,,
688,許棠,唐,156,92751,118.406586,30.68671,涇縣,,,,
689,汪遵,唐,155,93306,118.406586,30.68671,涇縣,,,,
690,李紳,唐,155,92982,115.770905,33.879292,譙縣,,,,
691,顾非熊,唐,150,94241,120.618622,31.31271,蘇州,,,,
692,王贞白,唐,146,91990,118.191361,28.438469,永豐,,,,
693,劉得仁,唐,145,92673,,,,,,,
694,皇甫曾,唐,144,94115,107.18605804,35.256145477,涇州,,,,
695,拾得,唐,144,94070,,,,,,,
696,薛涛,唐,143,95068,108.90698242,34.246421814,長安,,,,
697,李煜,唐,141,188616,108.906976,34.246423,長安,,,,
698,于鹄,唐,139,,,,,,,,
699,崔峒,唐,139,94547,114.045954,38.196032,井陘,,,,
700,褚亮,唐,138,30936,113.467056,34.162491,陽翟,,,,
701,裴夷直,唐,138,145215,108.937189,34.317987,萬年,,,,
702,罗虬,唐,137,,,,,,,,
703,駱賓王,唐,135,31143,120.071625,29.300087,義烏,,,,
704,明皇帝,唐,134,,,,,,,,
705,于武陵,唐,134,,,,,,,,
706,严维,唐,134,92814,120.57826233,30.004514694,山陰,,,,
707,李頎,唐,133,93022,,,,,,,32174(贈詩)
708,包佶,唐,132,92411,119.478287,31.882374,延陵,,,,
709,陳子昂,唐,130,31322,105.276024,30.989159,射洪,,,,
710,吳筠,唐,130,93242,110.089363,34.56831,華陰,,,,
711,欧阳炯,唐,129,,,,,,,,
712,劉商,唐,129,92676,117.187683,34.269634,彭城,,,,
713,庞蕴,唐,128,93805,112.597038,26.901617,衡陽,,,,
714,王績,唐,128,488703,,,,,,,
715,谭用之,唐,126,94972,,,,,,,
716,喻凫,唐,124,395813,,,,,,,
717,道世,唐,124,94792,112.395023,34.397707,伊闕,,,,
718,刘驾,唐,123,92648,,,,,,,
719,于濆,唐,121,91919,108.907,34.24642,京兆府,,,,
720,李乂,唐,120,174518,110.855438,34.911781,解縣,,,,
721,元結,唐,120,32889,108.937189,34.317987,萬年,,,,
722,秦系,唐,119,94185,120.578262,30.004515,會稽,,,,
723,孙逖,唐,119,32136,113.670395,36.56414,涉縣,,,,
724,盧照鄰,唐,119,33651,115.968147,39.487221,范陽,,,,
725,杨衡,唐,117,93196,107.140381,34.38187,陳倉,,,,
726,陈羽,唐,117,93598,120.618622,31.31271,吳縣,,,,
727,毛熙震,唐,114,,,,,,,,
728,虞世南,唐,113,22793,121.152763,30.049067,餘姚,,,,
729,崔颢,唐,111,94589,114.3525,34.7847,汴州,,,,
730,呂溫,唐,111,92516,116.282559,35.956072,東平,,,,
731,曹鄴,唐,111,94473,110.578322,24.955749,陽朔,,,,
732,张泌,唐,109,153753,108.907,34.24642,京兆府,,,,
733,盧仝,唐,109,33847,112.38263,34.665276,洛陽,,,,
734,沈彬,唐,108,93323,115.372276,28.425598,高安,,,,
735,殷文圭,唐,107,447110,,,,,,,
736,張蠙,唐,107,,,,,,,,
737,羊士諤,唐,106,92712,112.38263,34.665276,洛陽,,,,
738,崔湜,唐,105,31957,114.975044,38.520061,安喜,,,,
739,孙元晏,唐,105,92771,,,,,,,
740,鱼玄机,唐,105,93803,108.90698242,34.246421814,長安,,,,
741,蘇頲,唐,105,11605,108.105102,34.332054,武功,,,,
742,顾敻,唐,104,,,,,,,,
743,陈元光,唐,103,93581,115.671104,32.18354,固始,,,,
744,崔塗,唐,103,94575,119.66493988,29.802457809,桐廬,,,,
745,羅虬,唐,103,93747,121.120598,28.843132,台州,,,,
746,皇甫松,唐,102,94112,112.144302,34.733059,新安,,,,
747,劉滄,唐,102,92634,103.853035,31.688932,汶山,,,,
748,李建勳,唐,102,,,,,,,,
749,毛文锡,唐,101,92210,115.919899,38.682152,高陽,,,,
750,李世民,唐,101,,,,,,,,
751,無可,唐,101,92147,115.968147,39.487221,范陽,,,,
752,項斯,唐,100,36130,119.44429,32.20649,丹徒,,,,
753,秦韬玉,唐,99,94188,108.907,34.24642,京兆府,,,,
754,高蟾,唐,99,94371,119.437187,32.39127,揚州,,,,
755,唐求,唐,97,94408,104.077995,30.650385,成都,,,,
756,牛峤,唐,96,32058,107.61630249,35.071903229,靈臺,,,,
757,周賀,唐,95,93785,112.38263,34.665276,洛陽,,,,
758,刘希夷,唐,94,92630,112.83702087,34.161762238,汝州,,,,
759,钱珝,唐,94,94270,120.099312,30.864964,湖州,,,,
760,裴说,唐,94,94943,110.286262,25.28006,桂州,,,,
761,薛濤,唐,94,95068,108.90698242,34.246421814,長安,,,,
762,杜审言,唐,93,32593,108.906976,34.246423,長安,,,,
763,王希明,唐,92,92014,,,,,,,
764,裴度,唐,91,94941,111.318657,35.426205,聞喜,,,,
765,李翔,唐,91,93069,105.5689,34.9478,成紀,,,,
766,延寿,唐,91,154617,,,,,,,
767,孫光憲,唐,91,,,,,,,,
768,延壽,唐,91,154617,,,,,,,
769,张继,唐,90,93495,112.158699,32.026524,襄州,,,,
770,殷堯藩,唐,90,94324,120.753126,30.745343,嘉興,,,,
771,贾至,唐,89,32694,112.38263,34.665276,洛陽,,,,
772,崔国辅,唐,87,33026,118.478098,36.69748,益都,,,,
773,张仲素,唐,87,93405,116.085533,38.435699,河間,,,,
774,崔致远,唐,87,94556,107.876,36.00516,慶州,,,,
775,王貞白,唐,87,91990,118.191361,28.438469,永豐,,,,
776,獨孤及,唐,86,32917,112.38263,34.665276,洛陽,94651(-1),,,
777,崔橹,唐,85,94582,,,,,,,
778,李昌符,唐,85,92961,,,,,,,
779,李隆基,唐,85,,,,,,,,
780,崔致遠,唐,85,94556,107.876,36.00516,慶州,,,,
781,许敬宗,唐,84,18636,108.906976,34.246423,長安,,,,
782,姚鹄,唐,84,94172,,,,,,,
783,馮延巳,唐,84,,,,,,,,
784,雍裕之,唐,83,94865,104.077995,30.650385,成都,,,,
785,歐陽詹,唐,83,93730,118.589905,24.909641,晉江,,,,
786,李远,唐,82,19501,108.906976,34.246423,長安,,,,
787,剋符道者,唐,82,,,,,,,,
788,劉言史,唐,82,92632,112.38263,34.665276,洛陽,,,,
789,聂夷中,唐,81,94212,116.484373,35.728807,中都,,,,
790,劉兼,唐,81,,,,,,,,
791,顧非熊,唐,80,94241,120.618622,31.31271,蘇州,,,,
792,张谓,唐,79,93505,112.936989,35.089302,河內,,,,
793,缺名,唐,79,,,,,,,,
794,于鵠,唐,79,91918,,,,,,,
795,熊孺登,唐,78,94975,115.89772,28.674896,洪州,,,,
796,翁承赞,唐,78,94334,119.386125,25.719851,福唐,,,,
797,裴迪,唐,78,94937,112.38263,34.665276,河南府,,,,
798,章孝標,唐,78,505007,,,,,,,
799,孙鲂,唐,77,,,,,,,,
800,高骈,唐,77,94356,116.326,39.8768,幽州,,,,
801,魏承班,唐,77,,,,,,,,
802,萧颖士,唐,77,32169,115.809013,32.903057,汝陰,,,,
803,颜真卿,唐,76,95025,108.937189,34.317987,萬年,,,,
804,郭震,唐,75,94398,115.218359,36.30969,貴鄉,,,,
805,修睦,唐,75,94106,,,,,,,
806,孫元晏,唐,75,92771,,,,,,,
807,周繇,唐,74,93801,117.863052,30.636639,青陽,,,,
808,张果,唐,74,46662,118.433945,29.86577,歙縣,,,,
809,劉駕,唐,74,92648,,,,,,,
810,储嗣宗,唐,73,94772,116.82369995,35.556697845,兗州,,,,
811,祖咏,唐,73,32405,112.38263,34.665276,洛陽,,,,32174(贈詩); 32174(贈詩); 32174(贈詩)
812,嚴維,唐,73,92814,120.57826233,30.004514694,山陰,,,,
813,錢珝,唐,73,94270,120.099312,30.864964,湖州,,,,
814,徐彦伯,唐,72,376098,116.82369995,35.556697845,兗州,,,,
815,朱放,唐,72,92541,112.158699,32.026524,襄陽,,,,
816,李廓,唐,72,93088,105.5689,34.9478,成紀,,,,
817,良价,唐,72,,,,,,,,
818,上官昭容,唐,70,91931,111.22994,34.62542,陜縣,,,,
819,司马扎,唐,69,,,,,,,,
820,卢肇,唐,68,92366,112.38263,34.665276,河南,,,,
821,灵一,唐,68,93361,114.276054,39.763554,廣陵,,,,
822,陳羽,唐,68,93598,120.618622,31.31271,吳縣,,,,
823,喻鳧,唐,68,395813,,,,,,,
824,李华,唐,67,32162,114.376983,37.662655,贊皇,94651(-1),,,
825,伍乔,唐,67,92568,117.288353,31.253363,廬江,,,,
826,德诚,唐,67,95009,,,,,,,
827,杨凝,唐,66,93198,109.585121,34.955936,奉先,,,,
828,邵谒,唐,66,93660,114.085322,24.480482,翁源,,,,
829,杨炯,唐,65,31110,110.089363,34.56831,華陰,,,,
830,楊衡,唐,65,93196,107.140381,34.38187,陳倉,,,,
831,孫逖,唐,65,32136,113.670395,36.56414,涉縣,,,,
832,李百药,唐,64,,,,,,,,
833,窦巩,唐,64,94871,107.86849213,34.361824036,扶風,,,,
834,陆畅,唐,63,93565,120.618622,31.31271,吳縣,,,,
835,王仁裕,唐,62,,,,,,,,
836,晁采,唐,62,94253,,,,,,,
837,张鷟,唐,61,30975,115.5585,38.011,陸澤,,,,
838,王初,唐,61,,,,,,,,
839,沈亚之,唐,61,93311,120.099312,30.864964,湖州,,,,
840,崔珏,唐,61,94544,115.586137,37.083669,清河,,,,
841,文偃,唐,61,92249,120.753126,30.745343,嘉興,,,,
842,林宽,唐,59,,,,,,,,
843,孟贯,唐,59,,,,,,,,
844,李冶,唐,59,338712,,,,,,,
845,尚颜,唐,59,93737,,,,,,,
846,慧能,唐,59,94985,112.225082,22.702915,新州,,,,
847,張鷟,唐,59,30975,115.5585,38.011,陸澤,,,,
848,苏拯,唐,57,92822,,,,,,,
849,清江,唐,57,94636,120.578262,30.004515,會稽,,,,
850,卢象,唐,57,92352,115.968147,39.487221,范陽,,,,
851,魏徵,唐,57,15610,108.906976,34.246423,長安,,,,
852,歐陽炯,唐,57,,,,,,,,
853,裴說,唐,57,94943,110.286262,25.28006,桂州,,,,
854,李适,唐,56,92999,108.937189,34.317987,萬年,,,,
855,崔顥,唐,56,94589,114.3525,34.7847,汴州,,,,
856,顧敻,唐,56,,,,,,,,
857,魏征,唐,55,15610,108.906976,34.246423,長安,,,,
858,张南史,唐,55,93458,116.326,39.8768,幽州,,,,
859,高駢,唐,55,94356,116.326,39.8768,幽州,,,,
860,后主煜,唐,54,,,,,,,,
861,刘方平,唐,54,92612,112.38263,34.665276,河南,,,,
862,刘宪,唐,54,376338,,,,,,,
863,陶翰,唐,54,32401,119.44429,32.20649,丹徒,,,,
864,後主煜,唐,54,,,,,,,,
865,上官仪,唐,53,91930,111.22994,34.62542,陜縣,,,,
866,郑愔,唐,53,161054,115.638,34.3599,宋州,,,,
867,張果,唐,53,46662,118.433945,29.86577,歙縣,,,,
868,刘威,唐,52,92649,,,,,,,
869,喻坦之,唐,52,449610,,,,,,,
870,張繼,唐,52,93495,112.158699,32.026524,襄州,,,,
871,刘叉,唐,51,,,,,,,,
872,任翻,唐,51,92582,,,,,,,
873,朱存,唐,51,92528,118.76899,32.052563,江寧,,,,
874,張仲素,唐,51,93405,116.085533,38.435699,河間,,,,
875,陳元光,唐,51,93581,115.671104,32.18354,固始,,,,
876,魚玄機,唐,51,93803,108.90698242,34.246421814,長安,,,,
877,朱湾,唐,50,92555,,,,,,,
878,韩琮,唐,50,94720,,,,,,,
879,李九龄,唐,50,95133,112.38263,34.665276,洛陽,,,,
880,栖白,唐,50,94220,,,,,,,
881,劉希夷,唐,50,92630,112.83702087,34.161762238,汝州,,,,
882,孟云卿,唐,49,93943,112.38263,34.665276,河南,,,,
883,董思恭,唐,49,94686,115.968147,39.487221,范陽,,,,
884,窦常,唐,49,94884,107.86849213,34.361824036,扶風,,,,
885,孟宾于,唐,49,,,,,,,,
886,崔國輔,唐,49,33026,118.478098,36.69748,益都,,,,
887,許敬宗,唐,49,18636,108.906976,34.246423,長安,,,,
888,则天皇后,唐,48,,,,,,,,
889,包何,唐,48,92410,119.478287,31.882374,延陵,,,,
890,敦煌人作品[一],唐,48,,,,,,,,
891,則天皇后,唐,48,,,,,,,,
892,賈至,唐,48,32694,112.38263,34.665276,洛陽,,,,
893,崔融,唐,47,31367,117.266,36.782,全節,,,,
894,丁仙芝,唐,47,91897,119.569855,31.995802,曲阿,,,,
895,武平一,唐,47,31640,112.02419281,37.436981201,文水,,,,
896,郑巢,唐,47,93867,120.168625,30.294125,錢塘,,,,
897,詹敦仁,唐,47,94857,115.671104,32.18354,固始,,,,
898,朱庆馀,唐,47,,,,,,,,
899,武则天,唐,46,93663,112.144302,34.733059,新安,,,,31560(詩稱道)
900,乔知之,唐,46,446436,,,,,,,
901,法振,唐,46,93903,,,,,,,
902,吕从庆,唐,46,92503,114.3525,34.7847,汴州,,,,
903,契此,唐,46,93967,121.406906,29.651657,奉化,,,,
904,杜審言,唐,46,32593,108.906976,34.246423,長安,,,,
905,張泌,唐,46,153753,108.907,34.24642,京兆府,,,,
906,呂從慶,唐,46,92503,114.3525,34.7847,汴州,,,,
907,崔日用,唐,45,94500,114.434503,35.397076,靈昌,,,,
908,杨师道,唐,45,31175,110.089363,34.56831,華陰,,,,
909,翁洮,唐,45,94335,119.498856,29.544481,睦州,,,,
910,义存,唐,45,91934,118.537849,24.953764,南安,,,,
911,義存,唐,45,91934,118.537849,24.953764,南安,,,,
912,来鹄,唐,44,93209,115.89772,28.674896,豫章,,,,
913,景岑,唐,44,94736,,,,,,,
914,權德舆,唐,44,378510,,,,,,,
915,翁承贊,唐,44,94334,119.386125,25.719851,福唐,,,,
916,韦渠牟,唐,43,92180,108.937189,34.317987,萬年,,,,
917,崔液,唐,43,31958,114.975044,38.520061,安喜,,,,
918,张碧,唐,43,93533,116.96672821,33.766956329,符離,,,,
919,朱景玄,唐,43,92553,120.618622,31.31271,吳縣,,,,
920,成彦雄,唐,43,92484,,,,,,,
921,崔曙,唐,43,94586,,,,,,,
922,聶夷中,唐,43,94212,116.484373,35.728807,中都,,,,
923,靈一,唐,43,93361,114.276054,39.763554,廣陵,,,,
924,張謂,唐,43,93505,112.936989,35.089302,河內,,,,
925,长孙佐辅,唐,42,92227,108.9376,38.0282,朔方,,,,
926,窦牟,唐,42,94872,107.86849213,34.361824036,扶風,,,,
927,窦庠,唐,42,94880,107.86849213,34.361824036,扶風,,,,
928,子兰,唐,42,91949,,,,,,,
929,王棨,唐,42,4204,,,,,,,
930,丘丹,唐,41,92394,120.753126,30.745343,嘉興,,,,
931,廖融,唐,41,,,,,,,,
932,宝志,唐,41,,,,,,,,
933,綦毋潜,唐,41,94901,114.745163,25.658571,南康,,,,32174(贈詩); 32174(贈詩); 32174(贈詩)
934,孫魴,唐,41,,,,,,,,
935,儲嗣宗,唐,41,94772,116.82369995,35.556697845,兗州,,,,
936,譚用之,唐,41,94972,,,,,,,
937,寶誌,唐,41,,,,,,,,
938,蕭穎士,唐,41,32169,115.809013,32.903057,汝陰,,,,
939,薛稷,唐,40,31552,110.483235,35.312033,寶鼎,,,,
940,贺知章,唐,40,15353,120.57826233,30.004514694,山陰,,,,
941,崔涯,唐,40,94561,120.618622,31.31271,吳縣,,,,
942,张贲,唐,40,93455,112.535469,33.001678,南陽,,,,
943,广宣,唐,40,91939,,,,,,,
944,章碣,唐,40,94618,119.66493988,29.802457809,桐廬,,,,
945,秦韜玉,唐,40,94188,108.907,34.24642,京兆府,,,,
946,竇鞏,唐,40,94871,107.86849213,34.361824036,扶風,,,,
947,陸暢,唐,40,93565,120.618622,31.31271,吳縣,,,,
948,祖詠,唐,40,32405,112.38263,34.665276,洛陽,,,,32174(贈詩); 32174(贈詩); 32174(贈詩)
949,德誠,唐,40,95009,,,,,,,
950,张子容,唐,39,93375,112.158699,32.026524,襄陽,,,,
951,裴潾,唐,39,94958,111.318657,35.426205,聞喜,,,,
952,卢延让,唐,39,92322,115.968147,39.487221,范陽,,,,
953,牛希济,唐,39,,,,,,,,
954,尹鹗,唐,39,92259,,,,,,,
955,赵冬曦,唐,39,32093,117.187683,34.269634,彭城,,,,
956,白云仙人,唐,39,,,,,,,,
957,薛昭蕴,唐,39,95060,,,,,,,
958,楊凝,唐,39,93198,109.585121,34.955936,奉先,,,,
959,牛嶠,唐,39,32058,107.61630249,35.071903229,靈臺,,,,
960,盧肇,唐,39,92366,112.38263,34.665276,河南,,,,
961,司馬扎,唐,39,446411,,,,,,,
962,邵謁,唐,39,93660,114.085322,24.480482,翁源,,,,
963,白雲仙人,唐,39,,,,,,,,
964,张又新,唐,38,30977,115.5585,38.011,陸澤,,,,
965,水神,唐,38,,,,,,,,
966,薛昭藴,唐,38,95060,,,,,,,
967,顾夐,唐,38,,,,,,,,
968,姚鵠,唐,38,94172,,,,,,,
969,虚中,唐,37,94484,114.398954,27.791904,宜春,,,,
970,胡皓,唐,37,32189,112.38263,34.665276,洛陽,,,,
971,李邕,唐,37,31592,119.437187,32.39127,江都,,,,
972,徐彥伯,唐,37,376098,116.82369995,35.556697845,兗州,,,,
973,李遠,唐,37,19501,108.906976,34.246423,長安,,,,
974,崔櫓,唐,37,94582,,,,,,,
975,柳中庸,唐,36,,,,,,,,
976,左偃,唐,36,92292,,,,,,,
977,灵澈,唐,36,93367,120.578262,30.004515,會稽,,,,
978,王毂,唐,35,445618,,,,,,,
979,赵彦昭,唐,35,94006,100.402631,38.963412,張掖,,,,
980,楊炯,唐,35,31110,110.089363,34.56831,華陰,,,,
981,翁宏,唐,34,94333,110.286262,25.28006,桂州,,,,
982,丘为,唐,34,449867,,,,,,,
983,李華,唐,34,32162,114.376983,37.662655,贊皇,94651(-1),,,
984,李百藥,唐,34,,,,,,,,
985,僧贯休,唐,33,,,,,,,,
986,常衮,唐,33,94490,108.907,34.24642,京兆府,,,,
987,王季友,唐,33,92039,112.38263,34.665276,河南,,,,
988,郑畋,唐,33,93844,113.34937,34.71853,榮陽,,,,
989,褚载,唐,33,94891,,,,,,,
990,元阳子,唐,33,,,,,,,,
991,僧貫休,唐,33,,,,,,,,
992,上官儀,唐,33,91930,111.22994,34.62542,陜縣,,,,
993,林寬,唐,33,,,,,,,,
994,顏真卿,唐,33,95025,108.937189,34.317987,萬年,,,,
995,尚顏,唐,33,93737,,,,,,,
996,元陽子,唐,33,,,,,,,,
997,德宗皇帝,唐,32,,,,,,,,
998,李逢吉,唐,32,93025,104.635605,35.007137,隴西,,,,
999,僧皎然,唐,32,,,,,,,,
1000,苏味道,唐,32,19214,114.614873,37.884437,欒城,,,,
1001,许彬,唐,32,92747,119.498856,29.544481,睦州,,,,
1002,陆希声,唐,32,20536,120.618622,31.31271,吳縣,,,,
1003,熊皎,唐,32,,,,,,,,
1004,韋渠牟,唐,32,92180,108.937189,34.317987,萬年,,,,
1005,盧象,唐,32,92352,115.968147,39.487221,范陽,,,,
1006,毛文錫,唐,32,92210,115.919899,38.682152,高陽,,,,
1007,阎朝隐,唐,31,450107,,,,,,,
1008,畅当,唐,31,94073,110.332306,34.835129,河東,,,,
1009,武三思,唐,31,24645,112.02419281,37.436981201,文水,,,,
1010,清昼,唐,31,,,,,,,,
1011,道镜　善导,唐,31,,,,,,,,
1012,智闲,唐,31,,,,,,,,
1013,劉方平,唐,31,92612,112.38263,34.665276,河南,,,,
1014,孟貫,唐,31,,,,,,,,
1015,清晝,唐,31,,,,,,,,
1016,智閑,唐,31,94743,118.4878,36.6869,青州,,,,
1017,李舒,唐,30,173725,108.906976,34.246423,長安,,,,
1018,庄南杰,唐,30,92596,120.578262,30.004515,越州,,,,
1019,翁绶,唐,30,94336,,,,,,,
1020,杨凌,唐,30,93166,110.865379,34.527512,弘農,,,,
1021,杨凭,唐,30,22572,108.906976,34.246423,長安,,,,
1022,文益,唐,30,,,,,,,,
1023,沈亞之,唐,30,93311,120.099312,30.864964,湖州,,,,
1024,來鵠,唐,30,93209,115.89772,28.674896,豫章,,,,
1025,李翱,唐,29,22469,114.34333,34.785477,開封,,,,
1026,杨发,唐,29,22496,109.9481,34.7968,馮翊,,,,
1027,李昭象,唐,29,92992,112.19077301,30.350444794,江陵府,,,,
1028,王涣,唐,29,92068,112.56482697,37.873748779,太原,,,,
1029,杨夔,唐,29,93201,110.865379,34.527512,弘農,,,,
1030,可朋,唐,29,92285,103.512261,30.02619,丹稜,,,,
1031,卢僎,唐,29,92365,114.5545,36.24,臨漳,,,,
1032,卢鸿一,唐,29,33754,112.38263,34.665276,洛陽,,,,
1033,張南史,唐,29,93458,116.326,39.8768,幽州,,,,
1034,韓琮,唐,29,94720,,,,,,,
1035,鄭巢,唐,29,93867,120.168625,30.294125,錢塘,,,,
1036,蘇拯,唐,29,92822,,,,,,,
1037,薛据,唐,28,33638,110.483235,35.312033,寶鼎,,,,
1038,李赤,唐,28,,,,,,,,
1039,马怀素,唐,28,32009,107.86849213,34.361824036,扶風,,,,
1040,幸夤逊,唐,28,,,,,,,,
1041,徐仲雅,唐,28,,,,,,,,
1042,阎选,唐,28,94629,,,,,,,
1043,鄭愔,唐,28,161054,115.638,34.3599,宋州,,,,
1044,劉叉,唐,28,,,,,,,,
1045,成彥雄,唐,28,92484,,,,,,,
1046,陈子良,唐,27,,,,,,,,
1047,蒋防,唐,27,94691,119.814385,31.363638,義興,,,,
1048,李敬方,唐,27,93051,112.02419281,37.436981201,文水,,,,
1049,孟迟,唐,27,93951,110.77374268,19.759296417,平昌,,,,
